Vec_mean,Vec_std,Vec_std/mean*100,X_mean,X_std,X_std/mean*100,Z_mean,Z_std,Z_std/mean*100,atomic_mass_mean,atomic_mass_std,atomic_mass_std/mean*100,atomic_radius_mean,atomic_radius_std,atomic_radius_std/mean*100,average_cationic_radius_mean,average_cationic_radius_std,average_cationic_radius_std/mean*100,electron_affinity_mean,electron_affinity_std,electron_affinity_std/mean*100,group_mean,group_std,group_std/mean*100,ionization_energy_mean,ionization_energy_std,ionization_energy_std/mean*100,max_oxidation_state_mean,max_oxidation_state_std,max_oxidation_state_std/mean*100,min_oxidation_state_mean,min_oxidation_state_std,min_oxidation_state_std/mean*100,row_mean,row_std,row_std/mean*100,mendeleev_no_mean,mendeleev_no_std,mendeleev_no_std/mean*100,electrical_resistivity_mean,electrical_resistivity_std,electrical_resistivity_std/mean*100,molar_volume_mean,molar_volume_std,molar_volume_std/mean*100,thermal_conductivity_mean,thermal_conductivity_std,thermal_conductivity_std/mean*100,boiling_point_mean,boiling_point_std,boiling_point_std/mean*100,melting_point_mean,melting_point_std,melting_point_std/mean*100,liquid_range_mean,liquid_range_std,liquid_range_std/mean*100,density_of_solid_mean,density_of_solid_std,density_of_solid_std/mean*100,atomic_radius_calculated_mean,atomic_radius_calculated_std,atomic_radius_calculated_std/mean*100,汽化热_mean,汽化热_std,汽化热_std/mean*100,熔化热_mean,熔化热_std,熔化热_std/mean*100,标准摩尔生成焓_mean,标准摩尔生成焓_std,标准摩尔生成焓_std/mean*100,entropy,enthalpy,oumiga,Ag,Al,Cr,Cu,Fe,Li,Mg,Mn,Ni,Sc,Si,Ti,Zn,Zr,Tensile Strength (MPa),density,Processing_number
3.728628587,2.454129929,65.81856764,1.612378378,0.065098204,4.037402424,14.45325313,4.777833479,33.05714938,30.26952502,10.85361869,35.85658738,1.264657156,0.046906369,3.709018619,0.695585626,0.059473249,8.550097508,0.366601869,0.311037523,84.84340901,12.62352358,1.703645853,13.49580284,6.279395374,0.879817029,14.01117427,2.945345339,0.351054226,11.91894957,0.99154155,0.180862392,18.24052581,3.089139131,0.288956132,9.353937127,79.33963975,2.254981845,2.842188157,6.31151E-07,2.44991E-05,3881.65085,9.973412911,0.79272824,7.948414926,229.3551056,40.74248922,17.76393384,2671.85776,448.5922479,16.7895258,931.3905665,105.3117978,11.30694272,1740.467193,386.956576,22.2329141,3.108960177,1.421618582,45.72649698,1.20893393,0.085442165,7.067562801,271.0833134,47.43717011,17.49911107,10.59351347,1.407640364,13.28775734,314.9550763,55.80463224,17.71828316,3.949603227,-0.380309375,9672.712349,0,0.888888888,0.0002002,0.023023023,0.000750751,0,0.022522523,0.000500501,0,0,0.000600601,0.0003003,0.062062062,0.001151151,455,3.036865135,1
3.8018,2.580022628,67.86318659,1.6106,0.060269727,3.742066749,14.5586,4.912979345,33.74623483,30.50127088,11.13011742,36.49066775,1.26554,0.047164694,3.726843436,0.697969,0.063075431,9.036996105,0.344534659,0.324685334,94.23880155,12.6158,1.72504793,13.67371019,6.317168126,0.948860117,15.02033979,2.9198,0.353508076,12.10727023,0.9952,0.119903962,12.04822765,3.0946,0.292661648,9.457172095,79.3592,1.966666052,2.478182809,2.99522E-08,9.98049E-09,33.32138782,9.980648,0.764111864,7.6559344,226.7594,39.40592737,17.37785837,2640.3512,478.3303292,18.11616308,923.461138,98.65863948,10.68357242,1716.890062,418.2455352,24.36064745,3.125416,1.417651312,45.35880383,1.210048,0.08256487,6.823272269,267.82934,50.11039981,18.70982463,10.49817,1.082225739,10.30870846,311.260828,59.39923709,19.08342835,3.946416872,-0.0324456,112322.2445,0,0.8814,0.0016,0.016,0,0,0.024,0,0,0,0,0,0.077,0,515,3.057885753,1
3.73515,2.456848485,65.77643428,1.612674,0.065746253,4.076847059,14.47305,4.795067643,33.13101,30.31379408,10.89273666,35.93326732,1.264815,0.047392149,3.746962906,0.695709833,0.059885776,8.60786688,0.366497411,0.312635895,85.30371194,12.61365,1.721419088,13.64727171,6.282971825,0.882076074,14.03915375,2.95115,0.37571755,12.73122512,0.9831,0.255371083,25.97610446,3.0908,0.291299434,9.424726077,79.30575,2.424328141,3.056938673,1.23142E-06,3.46192E-05,2811.312161,9.970806,0.801067763,8.034132473,228.9878,41.4695996,18.10996027,2672.4948,449.0359494,16.80212622,933.3472455,113.0873401,12.11632012,1739.147555,387.7602803,22.29599664,3.11602485,1.431587118,45.94273753,1.209633,0.087189307,7.20791408,271.219175,47.62365342,17.55910268,10.6256575,1.72980589,16.27951861,315.138077,56.02273772,17.77720365,4.084626339,-0.52481504,7264.225397,0,0.88665,0.0004,0.023,0.0015,0,0.0225,0.001,0,0,0.0012,0.0006,0.062,0.00115,550,3.042096004,1
3.6906,2.397847293,64.97174695,1.610742,0.062997059,3.911058316,14.3892,4.6847757,32.55758277,30.12215083,10.64085124,35.3256688,1.264575,0.047710789,3.772871429,0.695151583,0.05949673,8.558813804,0.361252725,0.306928478,84.96225957,12.6116,1.754350432,13.91060954,6.275234259,0.876821104,13.97272305,2.9451,0.370251253,12.57177184,0.9828,0.257107293,26.1606932,3.0857,0.284526818,9.220819189,79.3358,2.410858428,3.038802694,1.23157E-06,3.46192E-05,2810.988102,9.991027,0.784688559,7.853932928,227.9594,39.63485072,17.38680253,2669.1205,449.977799,16.85865434,931.306958,110.2880036,11.84228279,1737.813542,390.1805447,22.45238256,3.0818685,1.367107883,44.3597085,1.208598,0.086448796,7.152816435,271.00235,47.91245766,17.67972037,10.61397,1.72763209,16.27696414,314.96705,56.38088629,17.90056652,3.956468628,-0.54304924,6785.179853,0,0.8909,0.0005,0.0175,0.0015,0,0.0235,0.001,0,0,0.0012,0.0006,0.062,0.0013,525,3.016777768,1
3.6139,2.286662806,63.27410295,1.609495,0.06075109,3.774543588,14.2083,4.373020822,30.77793136,29.70912785,9.912789418,33.36614077,1.263795,0.046302786,3.663789287,0.6940345,0.057832779,8.332839196,0.365961463,0.293660378,80.24352501,12.6209,1.764648177,13.98195198,6.247798123,0.83709048,13.39816786,2.9419,0.338118899,11.49321524,0.9931,0.143709394,14.47078786,3.0743,0.262258479,8.530672978,79.4201,2.006343936,2.526242017,2.93462E-08,9.34029E-09,31.82793105,10.000349,0.768631738,7.686049134,229.0007,36.42196727,15.90474058,2672.8806,430.228568,16.09606385,929.379829,98.42354498,10.59023899,1743.500771,380.9537328,21.849932,3.034322,1.296025532,42.71219509,1.205614,0.078027835,6.472041201,271.27287,45.10965494,16.6288855,10.576665,1.01374219,9.584705481,315.334134,53.51962703,16.97235448,3.558137115,-0.132646,24929.97047,0,0.9007,0.0023,0.016,0,0,0.025,0,0,0,0,0,0.056,0,525,2.972637479,1
3.696357077,2.408633616,65.16236298,1.611868495,0.060699246,3.765769145,14.3778022,4.661583775,32.42208864,30.09716852,10.58089185,35.15577169,1.263618394,0.045007588,3.561802242,0.694578954,0.05838295,8.405516637,0.365325973,0.303553388,83.09110502,12.65852687,1.622033827,12.81376454,6.268006922,0.872481287,13.91959674,2.941453159,0.332661282,11.30941967,0.99354484,0.156614084,15.76316209,3.084117291,0.280611711,9.098606971,79.40252208,2.088394991,2.630136847,5.30404E-07,2.23634E-05,4216.287428,9.976654816,0.744822552,7.465654226,229.0017114,38.77023638,16.9301077,2672.606486,442.1037757,16.54204531,929.0156999,98.42092363,10.59410768,1743.590786,381.9514874,21.9060281,3.082846816,1.367707408,44.36507843,1.206882504,0.081685533,6.768308623,271.2272118,46.67869161,17.21018009,10.57997395,1.329649303,12.56760469,315.2102493,55.02329655,17.456062,3.713479436,-0.269534058,12799.42404,0,0.895716574,0.00020016,0.019015212,0.00065052,0,0.020516413,0.00020016,0,0,0.0005004,0.00030024,0.06204964,0.000850681,476,3.018612369,1
3.72,2.448999796,65.83332785,1.61255,0.063300849,3.925512333,14.4,4.676323342,32.47446765,30.14613997,10.6040797,35.17558039,1.264,0.045044423,3.563641022,0.695115,0.058629871,8.434557018,0.367264687,0.308634215,84.03590802,12.65,1.641188594,12.97382287,6.273655863,0.876207641,13.96646007,2.939,0.321370503,10.93468876,1,0,0,3.085,0.278881695,9.039925295,79.414,1.788464146,2.252076643,2.91946E-08,8.44208E-09,28.9165675,9.96945,0.76610195,7.684495632,230.015,39.30680316,17.08879993,2670.002,441.5651594,16.53800856,928.06958,87.79918842,9.460410115,1741.93242,383.7363193,22.02934596,3.097176,1.405235707,45.37151609,1.20703,0.078237325,6.481804553,270.7243,46.02311549,16.99999427,10.55274,0.936992045,8.879135135,314.5749,54.49855081,17.32450707,3.692977614,-0.040052,85572.26064,0,0.893,0,0.023,0,0,0.022,0,0,0,0,0,0.062,0,525,3.025693665,1
3.685326973,2.396391854,65.0252168,1.610516783,0.062473234,3.879079944,14.37190481,4.670145917,32.49496834,30.08297769,10.60599829,35.25581278,1.264427938,0.04722739,3.735079577,0.695020805,0.059046332,8.495620782,0.361553139,0.305480781,84.49125402,12.62124158,1.736441784,13.75809006,6.271896072,0.87458701,13.94453925,2.939416711,0.344742127,11.72824953,0.99089496,0.184759351,18.64570502,3.084196329,0.282327376,9.15400143,79.36790195,2.242498311,2.825447387,6.31027E-07,2.44936E-05,3881.537564,9.992942611,0.777532574,7.780816967,228.2997115,38.92165888,17.04849236,2668.626657,449.5045185,16.84403913,929.4864929,102.6316045,11.0417532,1739.140164,389.2699991,22.38289972,3.075931726,1.358958093,44.18037247,1.207938876,0.084716333,7.013296377,270.8929732,47.7442484,17.62476443,10.58309332,1.406847709,13.29335069,314.8126191,56.17847067,17.84505044,3.836188788,-0.416422002,8562.673561,0,0.892991145,0.000250138,0.01750963,0.000750413,0,0.023512932,0.000500275,0.000250138,0,0.00060033,0.000300165,0.062034119,0.001300715,465,3.012283308,1
3.823294012,2.601625464,68.04670151,1.61148189,0.059407351,3.686504409,14.60296184,4.962966332,33.98602547,30.6020501,11.24294694,36.73919525,1.265319192,0.046510872,3.675821297,0.697972451,0.06329591,9.068539876,0.344310641,0.326570904,94.84775224,12.62857712,1.67320285,13.24933786,6.322293501,0.956656419,15.1314775,2.924554731,0.37228293,12.72955934,0.98859316,0.201231816,20.35537203,3.097458479,0.296581058,9.574980904,79.34150488,2.098138574,2.644440103,5.31109E-07,2.23611E-05,4210.273333,9.969797876,0.750196942,7.524695603,226.4328603,40.15467365,17.73358937,2641.082547,478.9660885,18.13521842,924.4891587,104.4648655,11.29973938,1716.593388,417.6615619,24.33083832,3.139666323,1.432825972,45.63625,1.210420253,0.08366136,6.911761433,267.9575041,50.27582186,18.76261015,10.52039723,1.417196065,13.47093684,311.4384825,59.56879801,19.12698698,4.04681,-0.133904439,27939.56647,0,0.880028017,0.001500901,0.016009606,0.00060036,0,0.022013208,0.0005003,0,0,0.0005003,0.00030018,0.078547128,0,489.5,3.071320549,1
3.813,2.595001156,68.05667863,1.6102,0.067764002,4.208421453,14.597,4.960301503,33.98165036,30.58777196,11.24441651,36.76114927,1.26745,0.050872365,4.013757134,0.69956,0.064696263,9.248136349,0.346931108,0.331938136,95.67840094,12.533,1.9279292,15.38282295,6.326701736,0.94425555,14.92492597,2.926,0.382784535,13.08217822,0.991,0.164070107,16.55601483,3.098,0.297314648,9.596986706,79.257,2.243423946,2.83056884,3.00462E-08,1.05827E-08,35.22142037,9.98884,0.85469448,8.556493849,227.282,41.46324247,18.24308237,2638.866,483.3927182,18.31819874,927.98733,112.7203946,12.14676008,1710.87867,425.7951629,24.88751367,3.14364,1.470153213,46.76595327,1.21297,0.087088915,7.17980782,267.607,50.6334513,18.92082468,10.52493,1.155375348,10.977511,310.88524,60.01572312,19.30478369,4.288854677,-0.149816,26565.93955,0,0.872,0.003,0.021,0,0,0.03,0,0,0,0,0,0.074,0,579.159588,3.064007176,1
3.63584512,2.301062951,63.28825554,1.610465327,0.063190415,3.923736461,14.27068952,4.43903962,31.10599255,29.84832148,10.06255765,33.71230659,1.264254978,0.047856983,3.785390143,0.694358468,0.059011741,8.49874288,0.365342053,0.299557386,81.99367781,12.59211452,1.814731593,14.41165096,6.260128501,0.846807962,13.52700606,2.95837085,0.406920267,13.75487685,0.96757732,0.346747184,35.83663829,3.07935555,0.270292891,8.777579794,79.32312625,2.510333081,3.164692568,2.03337E-06,4.46908E-05,2197.868953,9.993854687,0.79485857,7.953473361,227.88442,38.86288346,17.05376939,2674.496346,432.5584202,16.1734534,934.9675835,119.5902893,12.79084873,1739.528763,383.3983923,22.04035946,3.055728021,1.330726593,43.5485941,1.207668367,0.083479608,6.912461252,271.6455516,45.80840006,16.86329844,10.67596311,2.080842948,19.49091549,315.8439944,54.33269753,17.20238425,3.978542595,-0.587450066,6332.126886,0,0.893625539,0.002301611,0.016011208,0.002501751,0,0.025017512,0.001501051,0,0,0.002001401,0.0010007,0.056039227,0,489.5,2.98849813,1
3.7509,2.504565669,66.77239246,1.610235,0.065700036,4.080152049,14.4733,4.786197563,33.06915191,30.30848561,10.85006586,35.79877265,1.266145,0.049204563,3.886171216,0.6976295,0.062337174,8.935570204,0.353980734,0.320238851,90.46787589,12.5679,1.860642252,14.80471878,6.300643104,0.911061451,14.45981681,2.9309,0.363215074,12.3926123,0.9931,0.143709394,14.47078786,3.0903,0.286611078,9.274538975,79.3191,2.119687522,2.672354479,2.9754E-08,9.97398E-09,33.52147728,9.990709,0.82497524,8.257424377,228.0557,39.98503467,17.53301262,2650.8816,466.2039858,17.58675249,928.156139,105.3180673,11.34702049,1722.725461,410.5057179,23.82885301,3.109596,1.420484998,45.68069285,1.210384,0.083801745,6.923566857,268.86637,48.81157137,18.15458414,10.539415,1.088807103,10.33081156,312.402734,57.865509,18.5227281,4.041750546,-0.1295564,28955.54046,0,0.8817,0.0023,0.02,0,0,0.028,0,0,0,0,0,0.068,0,570,3.035490292,1
3.80115,2.556659672,67.26016263,1.613267,0.055060846,3.413002655,14.58065,4.954219977,33.97804609,30.55811542,11.24115811,36.78616288,1.263485,0.042862044,3.392366631,0.696017583,0.060770252,8.731137496,0.354181058,0.315548958,89.09255618,12.70265,1.436639474,11.30976193,6.300003718,0.933623886,14.81941802,2.93405,0.348856127,11.8899176,0.9906,0.185773087,18.75359251,3.096,0.298469429,9.64048543,79.38055,2.211884196,2.786430928,6.30906E-07,2.44868E-05,3881.211873,9.951062,0.679973339,6.833173578,227.27862,39.96129536,17.58251408,2659.4111,464.1377802,17.45265259,926.1198435,105.9812304,11.44357625,1733.291257,396.6578534,22.88466246,3.13426805,1.413972387,45.11332037,1.208491,0.08474428,7.01240469,269.966665,49.18991635,18.22073712,10.5498475,1.452378481,13.76681967,313.765707,57.85742245,18.4396896,3.805734474,-0.2876328,12253.70061,0,0.88955,0.0004,0.0165,0.0008,0,0.015,0.0004,0,0,0.0006,0.0006,0.075,0.00115,519,3.072697413,1
3.85540596,2.648049041,68.68405217,1.611845197,0.060956731,3.781798094,14.65792756,5.04504266,34.41852636,30.72651943,11.42998271,37.19908053,1.265657679,0.046910043,3.70637683,0.698345633,0.063523692,9.096311155,0.341770468,0.332766087,97.36537185,12.62710756,1.67084018,13.23216875,6.334084607,0.971133136,15.33186239,2.92079852,0.371713634,12.72643872,0.99074398,0.194136257,19.59499734,3.1003152,0.300419807,9.689976276,79.3468254,1.94431174,2.450396383,6.31728E-07,2.44948E-05,3877.421967,9.967767576,0.760639851,7.630995056,226.4850147,40.94912236,18.08027891,2636.341421,485.4534254,18.41390579,922.8445754,94.88659829,10.28196956,1713.496845,421.9709064,24.62630191,3.155569591,1.459986466,46.26697095,1.210933107,0.083222635,6.872603819,267.3459748,50.83570507,19.01495061,10.50229149,1.423222253,13.5515402,310.7119378,60.23516,19.386175,4.091684585,-0.102720873,36759.7042,0,0.876569771,0,0.017511382,0.000750488,0,0.022514635,0.00100065,0,0,0.00060039,0,0.081052684,0,606.5,3.084450987,1
3.74415,2.474225288,66.08242961,1.612164,0.065834164,4.083589737,14.49005,4.823411759,33.28775097,30.35140801,10.95550831,36.09555217,1.265165,0.048041886,3.797282223,0.696159833,0.060536888,8.695831832,0.362735957,0.315479835,86.97230852,12.60265,1.753186521,13.91125296,6.289708537,0.892732135,14.19353742,2.94715,0.377831811,12.82024366,0.9831,0.255371083,25.97610446,3.0918,0.292699095,9.466947883,79.29875,2.425819127,3.059088734,1.23152E-06,3.46192E-05,2811.100058,9.976016,0.806874041,8.088139001,228.5178,41.45727105,18.14181261,2667.4338,455.4895208,17.07594471,932.4308955,112.7994708,12.09735449,1735.002905,393.8574048,22.70067697,3.11772285,1.431673921,45.9205,1.210113,0.087684076,7.245941186,270.707775,48.31848867,17.84894751,10.6149075,1.735170364,16.34654248,314.546777,56.86561479,18.07858765,4.128395187,-0.52225384,7370.827988,0,0.88465,0.0004,0.022,0.0015,0,0.0235,0.001,0,0,0.0012,0.0006,0.064,0.00115,579,3.044283292,1
3.892058289,2.685244464,68.99291491,1.613545015,0.064100045,3.972622018,14.7717059,5.227815553,35.39073679,30.99171492,11.87303775,38.31036061,1.266083671,0.047415144,3.745024533,0.699018124,0.063930282,9.145725978,0.349494667,0.335208888,95.91244725,12.62448088,1.646179807,13.03958415,6.337176751,0.969363578,15.29645797,2.928739409,0.365430868,12.47741152,0.99304413,0.161937538,16.30718443,3.107891701,0.315521603,10.15227149,79.27068029,2.35727808,2.973707392,5.31383E-07,2.23638E-05,4208.604453,9.952745795,0.783190391,7.869088659,227.3935874,43.238277,19.01473014,2646.717795,488.8521797,18.47012857,927.4497694,112.5732266,12.13793246,1719.268026,417.2005039,24.26617012,3.191563089,1.51695116,47.53003835,1.21305259,0.090974559,7.499638498,268.4875919,51.8036414,19.29461284,10.53370336,1.430382725,13.57910581,311.8529683,60.81689765,19.50178572,4.269326825,-0.360399048,10986.67214,0,0.87274183,0.00020017,0.023019567,0.000750638,0,0.02051744,0.000250213,0,0,0.000500425,0.000300255,0.080068058,0.001651404,607,3.115733204,1
3.89745,2.686900351,68.93995693,1.613826,0.064687415,4.008326517,14.78835,5.239909759,35.43268694,31.02876365,11.90016204,38.35203417,1.26622,0.047819051,3.776519925,0.699162667,0.064284375,9.194480512,0.349537358,0.336249963,96.19857651,12.61595,1.662334382,13.1764503,6.340169457,0.970880945,15.31317027,2.93345,0.383954551,13.08883913,0.9861,0.228706777,23.19306129,3.1093,0.317259373,10.20356265,79.24125,2.499829682,3.154707531,1.03149E-06,3.1606E-05,3064.122442,9.950609,0.790280589,7.942032381,227.0924,43.76483957,19.27182044,2647.4346,489.2417272,18.47984185,929.1877595,119.3411427,12.84359824,1718.246841,417.6360777,24.30594184,3.19746335,1.524434489,47.67637098,1.213652,0.092371007,7.610996133,268.629595,51.9634293,19.34389593,10.5612275,1.702519051,16.12046564,312.036207,61.00951446,19.55206258,4.38605445,-0.47935564,8501.971745,0,0.87085,0.0004,0.023,0.0015,0,0.0205,0.0005,0,0,0.001,0.0006,0.08,0.00165,614,3.120122709,1
2.9501,0.356665095,12.08993238,1.59249,0.104043836,6.533405951,12.7713,1.961376127,15.3576858,26.53900519,4.153378458,15.65009098,1.255985,0.034913175,2.779744567,0.68153925,0.037838441,5.551909236,0.438134504,0.036599681,8.353526384,12.6531,1.996336743,15.77745171,5.972488863,0.120831614,2.023136694,2.9487,0.340394345,11.54387848,0.9959,0.127605603,12.81309402,2.9759,0.182535449,6.133789731,78.0685,11.20266967,14.34979495,4.29486E-07,1.99954E-05,4655.667926,10.087767,0.523707613,5.191511787,230.4207,26.12774601,11.33914879,2762.5526,206.1766481,7.463265971,922.816097,94.886951,10.28232508,1839.736503,118.3089794,6.430756754,2.6490552,0.407307255,15.37556692,1.194994,0.08711567,7.290050831,280.81839,24.8720095,8.856973186,10.562969,1.55300374,14.70234117,326.66144,30.24068675,9.257501207,1.215001528,-0.72211684,1552.68913,0,0.9699,0,0,0.0007,0.0276,0,0,0,0,0.0004,0,0,0.0014,387,2.632877717,1
3.0592,0.993828637,32.48655325,1.596314,0.108321159,6.785704981,13.0104,2.654937257,20.40626927,27.0730492,5.83804424,21.56404399,1.25856,0.040862286,3.246749125,0.684247,0.042606637,6.22679189,0.442331881,0.123740703,27.97462913,12.5772,2.113868529,16.80714729,6.0119462,0.281721211,4.686023491,2.9642,0.372717534,12.57396713,0.989,0.207072451,20.93755825,2.9924,0.211523616,7.06869455,78.0768,10.72270963,13.73354137,1.0293E-06,3.1606E-05,3070.640918,10.066994,0.696183441,6.915504681,232.2206,32.51588436,14.00215328,2761.209,234.1133642,8.478654251,930.860136,109.1296527,11.72352843,1830.348864,163.5253493,8.934108275,2.7345522,0.834577735,30.5197222,1.199396,0.091144255,7.599179487,280.44808,27.01191834,9.63170022,10.62812,1.818010469,17.10566374,326.03112,32.73315811,10.03988764,2.151565084,-0.84341136,2374.649266,0,0.9508,0,0.013,0.002,0.025,0.007,0,0,0,0.001,0,0,0.0012,534,2.691318701,1
3.1878,1.382581339,43.37101887,1.603736,0.106622616,6.648389528,13.2776,3.239774412,24.40030135,27.68051652,7.245339403,26.17487068,1.258065,0.036272659,2.88321023,0.684673,0.041542004,6.067422506,0.458916572,0.140934466,30.71025867,12.6498,1.856922174,14.67945876,6.026511096,0.314083048,5.211689531,2.9848,0.345787449,11.58494536,1,0,0,3.0096,0.236870935,7.870512205,78.2212,10.08675719,12.8951706,2.87651E-08,1.77797E-08,61.80998577,9.993856,0.698448617,6.988780081,236.0969,36.74488414,15.5634759,2778.2515,206.9358941,7.448421932,936.756724,110.1334338,11.75688746,1841.494776,118.5713932,6.438866664,2.8362613,1.107603003,39.05151485,1.200159,0.090033242,7.501776206,281.83962,23.52495739,8.346930567,10.65128,1.2625185,11.85320919,327.40043,28.08455257,8.578043885,2.139687338,-0.68428136,2929.155489,0,0.9462,0,0.029,0,0.022,0.0015,0,0,0,0,0,0,0.0013,550,2.77172668,1
3.44,1.823842098,53.01866565,1.62595,0.066114276,4.066193676,13.88,3.647684197,26.28014551,28.99258398,8.335975501,28.75209573,1.2555,0.022798026,1.815852348,0.682975,0.033057138,4.840168093,0.476997195,0.183056524,38.37685537,12.89,0.455960525,3.537319819,6.081502605,0.396824952,6.52511358,3.055,0.227980262,7.462529044,1,0,0,3.055,0.227980262,7.462529044,79.56,1.823842098,2.292410883,2.6461E-08,2.23421E-09,8.443394318,9.84105,0.658862958,6.695047358,244.075,37.61674328,15.41196078,2814.44,93.01594702,3.304953988,956.8065,96.7320253,10.1098838,1857.6335,3.716078276,0.200043673,3.0421,1.418037232,46.61376127,1.19485,0.061554671,5.151665131,285.2275,4.673595377,1.638550062,10.8743,0.515235393,4.738101697,331.2575,1.481871705,0.447347367,1.770733988,-0.2079,8149.349639,0,0.945,0,0.055,0,0,0,0,0,0,0,0,0,0,405,2.94779142,1
3.305,1.575428513,47.66803368,1.6171,0.068290482,4.223021613,13.625,3.140760258,23.05145144,28.40396898,7.180706317,25.28064413,1.25775,0.035741258,2.841682184,0.683575,0.035788886,5.235546384,0.452160435,0.190592561,42.15153444,12.755,1.383826217,10.84928434,6.080300445,0.391931285,6.445919708,3.025,0.233184476,7.70857773,1,0,0,3.04,0.195959179,6.446025639,79.575,1.76475919,2.217730682,2.6863E-08,2.85619E-09,10.63243754,9.9444,0.755640549,7.598654011,240.475,33.81418896,14.06141551,2786.885,193.0362965,6.926597133,950.28495,83.18726687,8.75392869,1836.60005,172.3749266,9.385545131,2.93437,1.227390876,41.82808835,1.19485,0.061554671,5.151665131,282.6355,19.04191665,6.737269965,10.81715,0.485625759,4.489405793,328.403,22.40963166,6.823820628,2.038672542,-0.2718,7127.740378,0,0.945,0,0.04,0,0,0.015,0,0,0,0,0,0,0,545,2.858040978,1
